source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
Negatome	NEG:01119	P48730	Q96EV8	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.00026	769	0	0
Negatome	NEG:01126	P49459	Q9NW38	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.999779	530	0	0
Negatome	NEG:01128	P49674	Q96EV8	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.00018	770	0	0
Negatome	NEG:01147	P51149	Q7L099	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.311468	679	0	0
Negatome	NEG:01149	P51149	Q8NEU8	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.956495	874	0	0
Negatome	NEG:01150	P51149	Q9UKG1	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.97879	919	0	0
Negatome	NEG:01154	P51452	Q86Y07	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.002754	696	0	0
Negatome	NEG:01232	P61626	Q9NNX6	9606.0	9606.0	MI:0411- enzyme linked immunosorbent assay	reconstituted_direct	direct_binary	1	0.000154	555	0	0
Negatome	NEG:01245	P62491	Q8NEU8	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.963985	883	0	0
Negatome	NEG:01246	P62491	Q9UKG1	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.998338	928	0	0
Negatome	NEG:01252	P62826	Q7L099	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.052704	688	0	0
Negatome	NEG:01255	P62879	Q14192	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000813	622	0	0
Negatome	NEG:01256	P62879	Q16828	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000594	724	0	0
Negatome	NEG:01257	P62879	Q68DY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.6e-05	871	0	0
Negatome	NEG:01259	P62879	Q70SY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.2e-05	863	0	0
Negatome	NEG:01260	P62879	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.7e-05	707	0	0
Negatome	NEG:01261	P62879	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000155	764	0	0
Negatome	NEG:01262	P62879	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.975278	575	0	0
Negatome	NEG:01263	P62879	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.5e-05	734	0	0
Negatome	NEG:01264	P62879	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003373	516	0	0
Negatome	NEG:01265	P62879	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.4e-05	928	0	0
Negatome	NEG:01268	P62879	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.3e-05	806	0	0
Negatome	NEG:01269	P62879	Q9UDV6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	8.9e-05	838	0	0
Negatome	NEG:01270	P62879	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.3e-05	641	0	0
Negatome	NEG:01271	P62879	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000168	651	0	0
Negatome	NEG:01272	P62879	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00047	902	0	0
Negatome	NEG:01293	P63165	Q9Y2Q3	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.000129	330	0	0
Negatome	NEG:01302	P67775	Q92572	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.075789	505	0	0
Negatome	NEG:01347	Q00526	Q9UBD5	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.998828	1019	0	0
Negatome	NEG:01375	Q02535	Q16828	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	8.1e-05	503	0	0
Negatome	NEG:01376	Q02535	Q70SY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6e-05	642	0	0
Negatome	NEG:01377	Q02535	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000123	486	0	0
Negatome	NEG:01378	Q02535	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.3e-05	543	0	0
Negatome	NEG:01379	Q02535	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.002524	513	0	0
Negatome	NEG:01380	Q02535	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000438	295	0	0
Negatome	NEG:01381	Q02535	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000268	707	0	0
Negatome	NEG:01382	Q02535	Q9H6S3	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.5e-05	837	0	0
Negatome	NEG:01383	Q02535	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000101	585	0	0
Negatome	NEG:01384	Q02535	Q9UDV6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000116	617	0	0
Negatome	NEG:01385	Q02535	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000127	430	0	0
Negatome	NEG:01472	Q13547	Q9UBP5	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.99893	822	0	0
Negatome	NEG:01489	Q14186	Q8TAK5	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.989327	861	0	0
Negatome	NEG:01490	Q14192	Q16828	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.473652	663	0	0
Negatome	NEG:01491	Q14192	Q70SY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00293	802	0	0
Negatome	NEG:01492	Q14192	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000667	646	0	0
Negatome	NEG:01493	Q14192	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003018	703	0	0
Negatome	NEG:01494	Q14192	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.880066	514	0	0
Negatome	NEG:01495	Q14192	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003822	455	0	0
Negatome	NEG:01496	Q14192	Q9H6S3	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.005339	997	0	0
Negatome	NEG:01497	Q14192	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000944	580	0	0
Negatome	NEG:01498	Q14209	Q8TAK5	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.886498	888	0	0
Negatome	NEG:01517	Q15080	Q86UR1	9606.0	9606.0	MI:0096 - pull down, MI:0110 - text mining	reconstituted_direct	direct_binary	1	0.011828	818	0	0
Negatome	NEG:01518	Q15329	Q8TAK5	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.09657	797	0	0
Negatome	NEG:01536	Q16254	Q56P03	9606.0	9606.0	MI:0059 - gst pull down	reconstituted_direct	direct_binary	1	0.000108	701	0	0
Negatome	NEG:01537	Q16254	Q8TAK5	9606.0	9606.0	MI:0096 - pull down; MI:0006	reconstituted_direct	direct_binary	1	0.939423	864	0	0
Negatome	NEG:01554	Q16828	Q68DY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.4e-05	912	0	0
Negatome	NEG:01555	Q16828	Q70SY1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.8e-05	904	0	0
Negatome	NEG:01556	Q16828	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.4e-05	748	0	0
Negatome	NEG:01557	Q16828	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.7e-05	805	0	0
Negatome	NEG:01558	Q16828	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.004002	616	0	0
Negatome	NEG:01559	Q16828	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.3e-05	775	0	0
Negatome	NEG:01560	Q16828	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.018707	557	0	0
Negatome	NEG:01561	Q16828	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.8e-05	969	0	0
Negatome	NEG:01564	Q16828	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5e-05	847	0	0
Negatome	NEG:01565	Q16828	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000134	682	0	0
Negatome	NEG:01566	Q16828	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.5e-05	692	0	0
Negatome	NEG:01567	Q16828	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000201	943	0	0
Negatome	NEG:01637	Q68DY1	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6e-05	895	0	0
Negatome	NEG:01638	Q68DY1	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.4e-05	952	0	0
Negatome	NEG:01639	Q68DY1	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000118	763	0	0
Negatome	NEG:01640	Q68DY1	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.7e-05	922	0	0
Negatome	NEG:01641	Q68DY1	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000179	704	0	0
Negatome	NEG:01645	Q68DY1	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.039767	994	0	0
Negatome	NEG:01647	Q68DY1	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.4e-05	829	0	0
Negatome	NEG:01648	Q68DY1	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.2e-05	839	0	0
Negatome	NEG:01661	Q70SY1	Q8TAU0	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.1e-05	887	0	0
Negatome	NEG:01662	Q70SY1	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.8e-05	944	0	0
Negatome	NEG:01663	Q70SY1	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.7e-05	914	0	0
Negatome	NEG:01667	Q70SY1	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6e-05	986	0	0
Negatome	NEG:01668	Q70SY1	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000181	821	0	0
Negatome	NEG:01669	Q70SY1	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.6e-05	831	0	0
Negatome	NEG:01701	Q8TAU0	Q8TBX8	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.2e-05	788	0	0
Negatome	NEG:01702	Q8TAU0	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.2e-05	599	0	0
Negatome	NEG:01703	Q8TAU0	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000256	758	0	0
Negatome	NEG:01704	Q8TAU0	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.3e-05	540	0	0
Negatome	NEG:01705	Q8TAU0	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000149	952	0	0
Negatome	NEG:01708	Q8TAU0	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5.8e-05	830	0	0
Negatome	NEG:01709	Q8TAU0	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.3e-05	665	0	0
Negatome	NEG:01710	Q8TAU0	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	8.8e-05	675	0	0
Negatome	NEG:01711	Q8TAU0	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000569	926	0	0
Negatome	NEG:01712	Q8TBX8	Q92730	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.001931	656	0	0
Negatome	NEG:01713	Q8TBX8	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000229	815	0	0
Negatome	NEG:01714	Q8TBX8	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000675	597	0	0
Negatome	NEG:01715	Q8TBX8	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.5e-05	1009	0	0
Negatome	NEG:01718	Q8TBX8	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.5e-05	887	0	0
Negatome	NEG:01719	Q8TBX8	Q9UDV6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.6e-05	919	0	0
Negatome	NEG:01720	Q8TBX8	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.1e-05	722	0	0
Negatome	NEG:01721	Q8TBX8	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003689	732	0	0
Negatome	NEG:01722	Q8TBX8	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00011	983	0	0
Negatome	NEG:01744	Q92730	Q92785	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000372	626	0	0
Negatome	NEG:01745	Q92730	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.006917	408	0	0
Negatome	NEG:01746	Q92730	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.014567	820	0	0
Negatome	NEG:01747	Q92730	Q9H6S3	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.987045	950	0	0
Negatome	NEG:01748	Q92730	Q9H9D4	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.00759	955	0	0
Negatome	NEG:01749	Q92730	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	5e-05	698	0	0
Negatome	NEG:01750	Q92730	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.001668	533	0	0
Negatome	NEG:01751	Q92730	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003579	543	0	0
Negatome	NEG:01752	Q92730	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.119616	794	0	0
Negatome	NEG:01754	Q92785	Q93096	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000391	567	0	0
Negatome	NEG:01755	Q92785	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.01121	979	0	0
Negatome	NEG:01758	Q92785	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.7e-05	857	0	0
Negatome	NEG:01759	Q92785	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000572	692	0	0
Negatome	NEG:01760	Q92785	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.30914	702	0	0
Negatome	NEG:01761	Q92785	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.003775	953	0	0
Negatome	NEG:01766	Q93096	Q9H2S9	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.001075	761	0	0
Negatome	NEG:01767	Q93096	Q9H6S3	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000105	891	0	0
Negatome	NEG:01768	Q93096	Q9H9D4	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000102	896	0	0
Negatome	NEG:01769	Q93096	Q9NQX6	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	8.4e-05	639	0	0
Negatome	NEG:01770	Q93096	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000166	474	0	0
Negatome	NEG:01771	Q93096	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.4e-05	484	0	0
Negatome	NEG:01772	Q93096	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000711	735	0	0
Negatome	NEG:01807	Q9H2S9	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000125	886	0	0
Negatome	NEG:01808	Q9H2S9	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000617	896	0	0
Negatome	NEG:01813	Q9H6S3	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.4e-05	1016	0	0
Negatome	NEG:01816	Q9H9D4	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	7.2e-05	1021	0	0
Negatome	NEG:01828	Q9NQX6	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	6.6e-05	764	0	0
Negatome	NEG:01829	Q9NQX6	Q9UHR5	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.5e-05	774	0	0
Negatome	NEG:01833	Q9NZM6	Q9Y3M2	9606.0	9606.0	MI:0096 - pull down	reconstituted_direct	direct_binary	1	0.000237	753	0	0
Negatome	NEG:01841	Q9UDV6	Q9UH92	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	0.000108	796	0	0
Negatome	NEG:01843	Q9UH92	Q9UHX1	9606.0	9606.0	MI:0019 - coimmunoprecipitation; MI:0096	reconstituted_direct	direct_binary	1	9.2e-05	860	0	0
